timestamp,vehicle_id,old_state,new_state,km_traveled,battery_level_pct,trips_completed,lat,lon,datetime
0.0,64,idle,en_route_to_rider,0.0,100.0,0,37.80337035555017,-122.44978151262171,2025-01-16 00:00:00.000000
8.179410842833098,25,idle,en_route_to_rider,2.593907819363825,99.46273879988819,0,37.82052621935453,-122.45572463338733,2025-01-16 00:00:08.179411
25.63143847694164,23,idle,en_route_to_rider,2.260147114316344,99.53186873411536,0,37.722231050329555,-122.43836240031709,2025-01-16 00:00:25.631438
35.45015786179731,41,idle,en_route_to_rider,3.693604192763477,99.2349650182138,0,37.76938752658627,-122.38947075126538,2025-01-16 00:00:35.450158
51.53569683442328,67,idle,en_route_to_rider,1.7769049190223911,99.63195990923353,0,37.80256345670187,-122.43790709276374,2025-01-16 00:00:51.535697
105.63451173907144,16,idle,en_route_to_rider,0.0,100.0,0,37.763527445477365,-122.40127563170903,2025-01-16 00:01:45.634512
105.67940028523802,74,idle,en_route_to_rider,0.0,100.0,0,37.80331725343377,-122.44278509558966,2025-01-16 00:01:45.679400
107.66435181740802,49,idle,en_route_to_rider,1.762764889424967,99.63488865219593,0,37.788933008631126,-122.45524227742713,2025-01-16 00:01:47.664352
113.6982367714084,64,en_route_to_rider,on_trip,0.600130002539572,99.8756985259921,0,37.800919556146965,-122.45586513466853,2025-01-16 00:01:53.698237
114.29052604112997,42,idle,en_route_to_rider,4.178926399310474,99.13444302233412,0,37.81163277410709,-122.38776360012285,2025-01-16 00:01:54.290526
150.12121437164717,28,idle,en_route_to_rider,2.352095526626124,99.51282398858619,0,37.731940153740275,-122.49749237814568,2025-01-16 00:02:30.121214
151.59031797193094,41,en_route_to_rider,on_trip,4.321025062705439,99.10501094388478,0,37.77459390228014,-122.38672401244106,2025-01-16 00:02:31.590318
173.14814461962294,23,en_route_to_rider,on_trip,3.238231391147335,99.32928376619248,0,37.71420836106392,-122.44291429879684,2025-01-16 00:02:53.148145
175.22775537406577,40,idle,en_route_to_rider,2.59958039600838,99.46156387173035,0,37.81277130629995,-122.40060379226149,2025-01-16 00:02:55.227755
184.79268206998037,61,idle,en_route_to_rider,1.606564411137275,99.66724155841581,0,37.741123196312415,-122.50666362505301,2025-01-16 00:03:04.792682
189.86860640189997,42,en_route_to_rider,on_trip,4.353026592697986,99.09838265112863,0,37.81188087580136,-122.38971985030511,2025-01-16 00:03:09.868606
206.74834614498303,16,en_route_to_rider,on_trip,0.45948707126951205,99.90482908702336,0,37.76021980860756,-122.39814495527484,2025-01-16 00:03:26.748346
214.7782833018565,76,idle,en_route_to_rider,0.0,100.0,0,37.79722109493221,-122.46976403251166,2025-01-16 00:03:34.778283
218.55637352039923,49,en_route_to_rider,on_trip,2.331532710310327,99.51708304640198,0,37.79029209712975,-122.44900424644905,2025-01-16 00:03:38.556374
252.8558864993341,97,idle,en_route_to_rider,3.731938227253529,99.22702511024116,0,37.72725978916411,-122.47099881686907,2025-01-16 00:04:12.855886
264.9895796790868,74,en_route_to_rider,on_trip,1.109887806289559,99.7701153254772,0,37.80983647262012,-122.43322320275782,2025-01-16 00:04:24.989580
280.70277430235524,67,en_route_to_rider,on_trip,3.667511477718513,99.24036945213182,0,37.81918839036837,-122.43342492801301,2025-01-16 00:04:40.702774
313.0667377614561,61,en_route_to_rider,on_trip,2.3695933610436613,99.50919976283369,0,37.744997902041945,-122.5138227026687,2025-01-16 00:05:13.066738
316.9677467188607,92,idle,en_route_to_rider,3.15851177265991,99.34579563202722,0,37.810954130545596,-122.41293986214501,2025-01-16 00:05:16.967747
329.3415726893283,12,idle,en_route_to_rider,2.292274221935526,99.52521443118805,0,37.74739025482421,-122.48589746990403,2025-01-16 00:05:29.341573
354.043784030562,97,en_route_to_rider,on_trip,4.192253025954267,99.13168275484479,0,37.72757459613396,-122.47621616435502,2025-01-16 00:05:54.043784
358.816745859086,68,idle,en_route_to_rider,4.514703620831211,99.06489541865376,0,37.73304839120406,-122.51329277370989,2025-01-16 00:05:58.816746
370.52763774904713,40,en_route_to_rider,on_trip,4.111688123101105,99.14836969956605,0,37.817507954523684,-122.41673439072191,2025-01-16 00:06:10.527638
403.30345623963467,21,idle,en_route_to_rider,1.858261940744248,99.61510889748918,0,37.78483873598109,-122.47430449304666,2025-01-16 00:06:43.303456
404.5820336639177,78,idle,en_route_to_rider,2.7199277655969443,99.43663701360042,0,37.81222041453248,-122.45741084754093,2025-01-16 00:06:44.582034
422.33996563486903,96,idle,en_route_to_rider,4.469606512448817,99.07423612320396,0,37.8103545835362,-122.4577095530318,2025-01-16 00:07:02.339966
467.4991072468956,0,idle,en_route_to_rider,2.224508306502268,99.53925039529614,0,37.783918687784144,-122.51340932950265,2025-01-16 00:07:47.499107
481.53825630426286,47,idle,en_route_to_rider,4.94609687829109,98.97554341566708,0,37.70910985152453,-122.39505169151042,2025-01-16 00:08:01.538256
495.2997780711551,25,en_route_to_rider,on_trip,7.3673931790529075,98.47403424611892,0,37.858844153191,-122.48019980808347,2025-01-16 00:08:15.299778
503.96711613978664,92,en_route_to_rider,on_trip,4.577853197547917,99.05181561021952,0,37.80814146303553,-122.39718517401856,2025-01-16 00:08:23.967116
508.7238316502785,12,en_route_to_rider,on_trip,3.626487031909246,99.2488666095192,0,37.73634419183473,-122.49181222078963,2025-01-16 00:08:28.723832
511.19595910943355,76,en_route_to_rider,on_trip,2.64219737766782,99.45273686155655,0,37.80972248288968,-122.49532936218631,2025-01-16 00:08:31.195959
523.3964973451368,68,en_route_to_rider,on_trip,5.683484018446219,98.82281266058422,0,37.7226904597159,-122.51105431488087,2025-01-16 00:08:43.396497
552.5080504592672,35,idle,en_route_to_rider,3.502863987885522,99.27447193924517,0,37.75829432875763,-122.44467360034415,2025-01-16 00:09:12.508050
577.6735190230829,89,idle,en_route_to_rider,6.343942513608242,98.68601569305672,0,37.793873212279635,-122.48460711383466,2025-01-16 00:09:37.673519
578.6789310422548,22,idle,en_route_to_rider,3.594384745575229,99.25551577135654,0,37.78165064150479,-122.39741750629662,2025-01-16 00:09:38.678931
579.1882888716813,80,idle,en_route_to_rider,4.696305327732348,99.0272813021213,0,37.73736243862727,-122.38351141454649,2025-01-16 00:09:39.188289
580.8537384225534,69,idle,en_route_to_rider,5.451013441987538,98.87096295334577,0,37.6935985780957,-122.46695184733711,2025-01-16 00:09:40.853738
584.3987253505331,28,en_route_to_rider,on_trip,6.535010592728629,98.64644086132024,0,37.70687415431669,-122.53293515050507,2025-01-16 00:09:44.398725
594.3648728903656,50,idle,en_route_to_rider,5.521167821245223,98.85643228047,0,37.75061755305972,-122.53341410523228,2025-01-16 00:09:54.364873
619.4590034251037,21,en_route_to_rider,on_trip,3.6034519984349602,99.25363772344873,0,37.795357974817435,-122.48903636496382,2025-01-16 00:10:19.459003
645.8171761395938,5,idle,en_route_to_rider,9.380827598898467,98.05700316094413,0,37.798660821090735,-122.35990860820552,2025-01-16 00:10:45.817176
647.6416249577101,88,idle,en_route_to_rider,4.64292848229122,99.03833694096312,0,37.73065165972964,-122.49021989835195,2025-01-16 00:10:47.641625
649.8803230670387,35,en_route_to_rider,on_trip,3.920535468431292,99.1879620489494,0,37.75799860231268,-122.43993860959155,2025-01-16 00:10:49.880323
667.8773576090745,65,idle,en_route_to_rider,5.970625326893364,98.76333873370588,0,37.7209236513692,-122.43341725787882,2025-01-16 00:11:07.877358
668.654164048326,30,idle,en_route_to_rider,3.4323089906824222,99.28908558981064,0,37.71602965167002,-122.48077699460555,2025-01-16 00:11:08.654164
680.3564757305727,87,idle,en_route_to_rider,3.3633521894314122,99.30336821524529,0,37.800068251216906,-122.47290301672169,2025-01-16 00:11:20.356476
702.1925334587693,89,en_route_to_rider,on_trip,7.065005226746628,98.53666612260373,0,37.78987280504124,-122.49106259260095,2025-01-16 00:11:42.192533
702.6707806677396,80,en_route_to_rider,on_trip,5.405783892642547,98.88033108963042,0,37.734203498499596,-122.37650423132368,2025-01-16 00:11:42.670781
703.8038971264315,47,en_route_to_rider,on_trip,6.759573172740735,98.59992850635652,0,37.697292866043796,-122.38085336906407,2025-01-16 00:11:43.803897
705.1666166414701,38,idle,en_route_to_rider,4.840108888505387,98.99749609808879,0,37.78109761143419,-122.46239148559594,2025-01-16 00:11:45.166617
714.8787814517625,72,idle,en_route_to_rider,7.268473251752088,98.49452296143096,0,37.69516921079402,-122.37864575987285,2025-01-16 00:11:54.878781
725.6571358504641,25,on_trip,idle,8.710906138088546,98.1957601380921,1,37.852846945825036,-122.49347960854172,2025-01-16 00:12:05.657136
733.8978354975648,96,en_route_to_rider,on_trip,7.281010278315698,98.49192623926253,0,37.835201267041356,-122.45183365993884,2025-01-16 00:12:13.897835
734.7683207887886,91,idle,en_route_to_rider,4.8819938339392275,98.98882071036591,0,37.79971975144585,-122.46543476493684,2025-01-16 00:12:14.768321
742.8992508246192,67,on_trip,idle,6.565640967411598,98.64009656807313,1,37.84517633922532,-122.43581132577508,2025-01-16 00:12:22.899251
761.0061481017796,69,en_route_to_rider,on_trip,6.793833434995633,98.59283237538459,0,37.70489765915569,-122.4615770664012,2025-01-16 00:12:41.006148
769.4465298334114,27,idle,en_route_to_rider,8.787219828604615,98.17995372251885,0,37.81959737913937,-122.38211283115936,2025-01-16 00:12:49.446530
770.4522865893733,45,idle,en_route_to_rider,5.257067135720442,98.91113393570853,0,37.81026252384869,-122.39773928222118,2025-01-16 00:12:50.452287
778.1832702789122,1,idle,en_route_to_rider,6.389308104365238,98.67661937929726,0,37.757419943516055,-122.34213343275833,2025-01-16 00:12:58.183270
782.9546470742667,63,idle,en_route_to_rider,2.363316923001516,99.5104997653279,0,37.712450067801676,-122.43391118454312,2025-01-16 00:13:02.954647
797.8012915165591,22,en_route_to_rider,on_trip,5.372731826170486,98.88717697396231,0,37.79131800738484,-122.38130353413405,2025-01-16 00:13:17.801292
798.9775960605559,65,en_route_to_rider,on_trip,6.765239616820497,98.59875484840153,0,37.71514729091273,-122.4387316518728,2025-01-16 00:13:18.977596
816.3206239403675,88,en_route_to_rider,on_trip,5.8575219560603164,98.78676518405882,0,37.723355903932905,-122.50049283302795,2025-01-16 00:13:36.320624
831.6737913155453,38,en_route_to_rider,on_trip,5.583391225241333,98.84354430486177,0,37.78148164641496,-122.45395023793705,2025-01-16 00:13:51.673791
844.4199725087072,0,en_route_to_rider,on_trip,5.766407093310907,98.80563728126418,0,37.81382943444809,-122.52723789886876,2025-01-16 00:14:04.419973
862.7105850950886,78,en_route_to_rider,on_trip,7.169401397265281,98.51504314454678,0,37.8484446722351,-122.47890140644691,2025-01-16 00:14:22.710585
876.4371199763149,74,on_trip,idle,5.008832741714315,98.96254929728661,1,37.80160999476557,-122.3900950578852,2025-01-16 00:14:36.437120
878.3240815667336,25,idle,en_route_to_rider,12.648076354839098,97.38027672734594,1,37.84753582203381,-122.53780130404016,2025-01-16 00:14:38.324082
884.5978402888637,60,idle,en_route_to_rider,5.676032818152816,98.82435598482343,0,37.754738474117254,-122.36228499215781,2025-01-16 00:14:44.597840
894.6127106467146,63,en_route_to_rider,on_trip,2.940646006540983,99.39092091446577,0,37.71645010577653,-122.42972967981575,2025-01-16 00:14:54.612711
898.8998800488711,30,en_route_to_rider,on_trip,5.334970383656848,98.89499828425384,0,37.70447234470394,-122.49671857072425,2025-01-16 00:14:58.899880
901.0454086352672,73,idle,en_route_to_rider,3.538216544720425,99.26714956758248,0,37.71998733281933,-122.42325016157515,2025-01-16 00:15:01.045409
906.6939111775538,5,en_route_to_rider,on_trip,11.6258204097734,97.59201071872663,0,37.780594394525224,-122.37129719533979,2025-01-16 00:15:06.693911
911.0138150980304,27,en_route_to_rider,on_trip,9.698813542964071,97.99114056218407,0,37.82484234363606,-122.37414007229728,2025-01-16 00:15:11.013815
919.6408877508878,50,en_route_to_rider,on_trip,8.485885194548228,98.24236743125583,0,37.755954188708934,-122.56644393928461,2025-01-16 00:15:19.640888
925.9376075699629,54,idle,en_route_to_rider,7.272462013309775,98.49369679220267,0,37.75781694185849,-122.43339772051797,2025-01-16 00:15:25.937608
930.9878806908642,2,idle,en_route_to_rider,6.037918025140527,98.7494007843504,0,37.79651847132199,-122.44742047299428,2025-01-16 00:15:30.987881
932.3009660662013,62,idle,en_route_to_rider,6.276865745971054,98.69990891794752,0,37.799972161156724,-122.43114693114084,2025-01-16 00:15:32.300966
954.4024170333985,72,en_route_to_rider,on_trip,9.274824416244797,98.07895899017717,0,37.68907213948479,-122.35719159898714,2025-01-16 00:15:54.402417
986.6965971265894,37,idle,en_route_to_rider,5.726423162983387,98.81391892266738,0,37.699210994122495,-122.42448484327925,2025-01-16 00:16:26.696597
999.4233276689058,60,en_route_to_rider,on_trip,6.288760942181961,98.69744513440666,0,37.755012109987966,-122.36924400134676,2025-01-16 00:16:39.423328
999.9760990491121,73,en_route_to_rider,on_trip,3.973304859377489,99.17703222866156,0,37.72384921780621,-122.42246306234416,2025-01-16 00:16:39.976099
1040.3179162229103,16,on_trip,idle,5.847889787557893,98.78876023969289,1,37.779908077001004,-122.45414218888153,2025-01-16 00:17:20.317916
1041.5599591163534,54,en_route_to_rider,on_trip,7.894095869126915,98.36494134880824,0,37.76098758063585,-122.43921934214828,2025-01-16 00:17:21.559959
1045.4409255708165,62,en_route_to_rider,on_trip,6.870756457284646,98.57689975242756,0,37.795937217989064,-122.42672126715055,2025-01-16 00:17:25.440926
1069.8862355795645,87,en_route_to_rider,on_trip,7.046167631899307,98.54056784522447,0,37.82891280327402,-122.49348327216008,2025-01-16 00:17:49.886236
1084.1766924188405,23,on_trip,idle,9.146041737460639,98.10563300536023,1,37.76723533260749,-122.43904142603625,2025-01-16 00:18:04.176692
1098.6216531645355,10,idle,en_route_to_rider,13.173451747085728,97.27145874559639,0,37.83527292732181,-122.42926935550247,2025-01-16 00:18:18.621653
1108.0442175190763,26,idle,en_route_to_rider,7.549349335579755,98.43634671447512,0,37.832657964966174,-122.45916210883126,2025-01-16 00:18:28.044218
1124.332081150867,46,idle,en_route_to_rider,6.994699162065817,98.55122821320833,0,37.70994934267251,-122.38910613959563,2025-01-16 00:18:44.332081
1139.4691073443269,1,en_route_to_rider,on_trip,9.75647025035728,97.97919846016435,0,37.78719311680343,-122.34906510803211,2025-01-16 00:18:59.469107
1150.6735949062586,25,en_route_to_rider,on_trip,15.021288617324037,96.8887269279489,1,37.82621002772743,-122.53693227462901,2025-01-16 00:19:10.673595
1165.9782961341484,71,idle,en_route_to_rider,10.759628540449064,97.77142005616194,0,37.805752904621635,-122.4641803684394,2025-01-16 00:19:25.978296
1170.0589653977456,2,en_route_to_rider,on_trip,8.039211493627835,98.33488438456595,0,37.80591619550487,-122.4668394961968,2025-01-16 00:19:30.058965
1184.1234916908213,66,idle,en_route_to_rider,6.893190515622612,98.57225311501969,0,37.73793158648618,-122.42911990674943,2025-01-16 00:19:44.123492
1200.4039974925834,7,idle,en_route_to_rider,10.028191474767867,97.9229184065584,0,37.84624512107197,-122.39557157381657,2025-01-16 00:20:00.403997
1205.2573889170976,91,en_route_to_rider,on_trip,9.469608256867094,98.03861453414298,0,37.83849952998143,-122.48321830175257,2025-01-16 00:20:05.257389
1207.781925650764,36,idle,en_route_to_rider,8.679240332986044,98.20231889408372,0,37.810915208868565,-122.382157563719,2025-01-16 00:20:07.781926
1218.8358422054612,3,idle,en_route_to_rider,6.534516999781882,98.64654309638695,0,37.731472613595535,-122.37210137633629,2025-01-16 00:20:18.835842
1226.07715031408,17,idle,en_route_to_rider,8.377007392996031,98.26491866375947,0,37.717536203415484,-122.3634935390304,2025-01-16 00:20:26.077150
1227.6110374846087,95,idle,en_route_to_rider,8.190602998500342,98.30352753333659,0,37.769781244803745,-122.46235102696859,2025-01-16 00:20:27.611037
1240.2793746366613,59,idle,en_route_to_rider,7.09845175755764,98.52973853514327,0,37.75811203240294,-122.52451064642109,2025-01-16 00:20:40.279375
1240.8685772442375,45,en_route_to_rider,on_trip,9.843868199626687,97.96109622585932,0,37.800973054237225,-122.34688635017233,2025-01-16 00:20:40.868577
1242.1058663886727,34,idle,en_route_to_rider,7.0304635340055,98.54382054465279,0,37.75182718906536,-122.49441633642593,2025-01-16 00:20:42.105866
1254.4854422678125,82,idle,en_route_to_rider,10.461146537228723,97.83324291588917,0,37.805407762654774,-122.4743429020805,2025-01-16 00:20:54.485442
1264.2837418911681,71,en_route_to_rider,on_trip,11.187729138189356,97.68275004283551,0,37.806232752988095,-122.45934688077354,2025-01-16 00:21:04.283742
1280.0815847620324,46,en_route_to_rider,on_trip,8.06479295471577,98.32958584373803,0,37.71879235393296,-122.38431539714232,2025-01-16 00:21:20.081585
1283.939698368151,3,en_route_to_rider,on_trip,6.591557554482322,98.63472861452888,0,37.73125773498687,-122.37151261313275,2025-01-16 00:21:23.939698
1293.3051991167808,66,en_route_to_rider,on_trip,7.442843911656595,98.45840657005218,0,37.740517478642985,-122.42379469426065,2025-01-16 00:21:33.305199
1301.31143956268,67,idle,en_route_to_rider,11.928427556871231,97.52933344168599,1,37.83276407952676,-122.43351088528617,2025-01-16 00:21:41.311440
1302.068778554952,24,idle,en_route_to_rider,9.99565805828206,97.9296568659032,0,37.73572619874708,-122.4144609127755,2025-01-16 00:21:42.068779
1322.0406142053434,53,idle,en_route_to_rider,9.648130136049907,98.00163832460306,0,37.73201632093526,-122.37088271897015,2025-01-16 00:22:02.040614
1326.7676436320958,9,idle,en_route_to_rider,3.366803913428795,99.30265327951648,0,37.81392857089983,-122.42037037408929,2025-01-16 00:22:06.767644
1333.8486609035344,20,idle,en_route_to_rider,9.709108074432297,97.9890083151204,0,37.725863609164044,-122.47544798600451,2025-01-16 00:22:13.848661
1352.112923450527,7,en_route_to_rider,on_trip,11.05312788380368,97.7106292261002,0,37.85332451533002,-122.38810110019895,2025-01-16 00:22:32.112923
1355.9646723140181,36,en_route_to_rider,on_trip,9.664768260173831,97.99819216569655,0,37.81914659712213,-122.3863086825306,2025-01-16 00:22:35.964672
1372.161770502986,10,en_route_to_rider,on_trip,15.559970166790325,96.77715291842406,0,37.85661572595231,-122.4264761935347,2025-01-16 00:22:52.161771
1387.5408306987913,4,idle,en_route_to_rider,8.558179334700313,98.22739356201915,0,37.73770906604669,-122.39740929351525,2025-01-16 00:23:07.540831
1389.9639211043238,95,en_route_to_rider,on_trip,9.334495982698622,98.06659956199466,0,37.75960973912868,-122.46427331850342,2025-01-16 00:23:09.963921
1390.453077659513,39,idle,en_route_to_rider,9.755999502952935,97.97929596336535,0,37.72578726106114,-122.47772334741185,2025-01-16 00:23:10.453078
1403.2255597385624,24,en_route_to_rider,on_trip,10.455625101546172,97.83438653908928,0,37.73770695111364,-122.40987055308685,2025-01-16 00:23:23.225560
1409.5112461867673,64,on_trip,idle,9.088144621591713,98.1176249018041,1,37.724641391026296,-122.45294131560006,2025-01-16 00:23:29.511246
1412.6937137125965,22,on_trip,idle,9.294776704241198,98.07482638757892,1,37.76466858369164,-122.35208838716171,2025-01-16 00:23:32.693714
1424.873482777701,22,idle,en_route_to_rider,9.294776704241198,98.07482638757892,1,37.76466858369164,-122.35208838716171,2025-01-16 00:23:44.873483
1424.9086865203035,40,on_trip,idle,10.980760610724161,97.72561824293929,1,37.824637246961146,-122.49439306197476,2025-01-16 00:23:44.908687
1433.3447705804563,17,en_route_to_rider,on_trip,10.022866226325824,97.92402139462433,0,37.712205571028704,-122.38094332674858,2025-01-16 00:23:53.344771
1449.7711043566421,26,en_route_to_rider,on_trip,10.697921197129535,97.78420114309185,0,37.85852329780982,-122.44459518448953,2025-01-16 00:24:09.771104
1452.69111159805,84,idle,en_route_to_rider,10.255617439179364,97.87581297526121,0,37.71877371137845,-122.456936230098,2025-01-16 00:24:12.691112
1457.0855969885295,79,idle,en_route_to_rider,14.689161305797954,96.95751854677529,0,37.81504605667541,-122.50047854448657,2025-01-16 00:24:17.085597
1458.6531965450465,53,en_route_to_rider,on_trip,10.504350228151143,97.8242943840019,0,37.72775009043216,-122.37898446735309,2025-01-16 00:24:18.653197
1478.519403717238,37,en_route_to_rider,on_trip,10.552462854362513,97.81432909259644,0,37.67394442576628,-122.46905820516386,2025-01-16 00:24:38.519404
1480.4410470220844,74,idle,en_route_to_rider,8.545004632145151,98.23012236234622,1,37.810558051198825,-122.35488525994013,2025-01-16 00:24:40.441047
1494.6012610259468,59,en_route_to_rider,on_trip,9.270187762014118,98.07991935368659,0,37.77698762415368,-122.53082994278638,2025-01-16 00:24:54.601261
